sound	utterance	word	trans	f1	f2	duration	step_time
a	u_1	пша	ветер	847.7160539669	1554.0504929668	0.206847163	374.6123977922
a	u_1	пша	ветер	857.9432501927	1515.8508914002	0.206847163	374.6223977922
a	u_1	пша	ветер	892.0174201336	1515.4990594029	0.206847163	374.6323977922
a	u_1	пша	ветер	914.7216644527	1529.175022516	0.206847163	374.6423977922
a	u_1	пша	ветер	905.8411102376	1552.6387123093	0.206847163	374.6523977922
a	u_1	пша	ветер	890.3783968208	1565.3138259021	0.206847163	374.6623977922
a	u_1	пша	ветер	900.2883753492	1609.0376096792	0.206847163	374.6723977922
a	u_1	пша	ветер	--undefined--	--undefined--	0.206847163	374.6823977922
a	u_1	пша	ветер	--undefined--	--undefined--	0.206847163	374.6923977922
a	u_2	пша	ветер	--undefined--	--undefined--	0.2142345617	375.7685709142
a	u_2	пша	ветер	--undefined--	--undefined--	0.2142345617	375.7785709142
a	u_2	пша	ветер	--undefined--	--undefined--	0.2142345617	375.7885709142
a	u_2	пша	ветер	732.6989478411	1432.5623390556	0.2142345617	375.7985709142
a	u_2	пша	ветер	775.555396837	1429.5259166454	0.2142345617	375.8085709142
a	u_2	пша	ветер	808.0246151505	1431.4768456166	0.2142345617	375.8185709142
a	u_2	пша	ветер	842.2515136924	1484.4301848683	0.2142345617	375.8285709142
a	u_2	пша	ветер	863.5772835674	1547.1665124203	0.2142345617	375.8385709142
a	u_2	пша	ветер	880.0097200383	1560.7692001581	0.2142345617	375.8485709142
a	u_2	пша	ветер	882.4637232006	1520.1454503245	0.2142345617	375.8585709142
a	u_2	пша	ветер	879.6023382524	1468.480389289	0.2142345617	375.8685709142
a	u_2	пша	ветер	882.9729240237	1483.9621058795	0.2142345617	375.8785709142
a	u_2	пша	ветер	887.8507017676	1491.7701477416	0.2142345617	375.8885709142
a	u_2	пша	ветер	891.0987549182	1528.0881584052	0.2142345617	375.8985709142
a	u_2	пша	ветер	873.3816830481	1450.8579660749	0.2142345617	375.9085709142
a	u_2	пша	ветер	852.8373746078	1302.372475218	0.2142345617	375.9185709142
a	u_2	пша	ветер	844.6594572099	1298.6320872419	0.2142345617	375.9285709142
a	u_2	пша	ветер	850.5007674847	1432.9909022997	0.2142345617	375.9385709142
a	u_2	пша	ветер	834.4404329624	1458.3486306632	0.2142345617	375.9485709142
a	u_2	пша	ветер	858.2221115395	1532.3628588572	0.2142345617	375.9585709142
a	u_2	пша	ветер	--undefined--	--undefined--	0.2142345617	375.9685709142
a	u_2	пша	ветер	--undefined--	--undefined--	0.2142345617	375.9785709142
a	u_3	пша	ветер	--undefined--	--undefined--	0.2380938723	376.9985727944
a	u_3	пша	ветер	--undefined--	--undefined--	0.2380938723	377.0085727944
a	u_3	пша	ветер	--undefined--	--undefined--	0.2380938723	377.0185727944
a	u_3	пша	ветер	794.762227276	1492.9367642517	0.2380938723	377.0285727944
a	u_3	пша	ветер	794.7607431086	1476.1108844529	0.2380938723	377.0385727944
a	u_3	пша	ветер	799.4235771579	1456.3538491224	0.2380938723	377.0485727944
a	u_3	пша	ветер	808.4421682182	1459.0946242354	0.2380938723	377.0585727944
a	u_3	пша	ветер	811.7070793673	1483.8691869087	0.2380938723	377.0685727944
a	u_3	пша	ветер	825.3262152634	1449.3210804565	0.2380938723	377.0785727944
a	u_3	пша	ветер	813.1081432893	1383.4472626083	0.2380938723	377.0885727944
a	u_3	пша	ветер	801.0530193594	1272.4964626182	0.2380938723	377.0985727944
a	u_3	пша	ветер	791.4522730029	1366.4550477441	0.2380938723	377.1085727944
a	u_3	пша	ветер	789.4560591139	1434.5595762461	0.2380938723	377.1185727944
a	u_3	пша	ветер	813.1629008432	1489.4713005339	0.2380938723	377.1285727944
a	u_3	пша	ветер	802.9580029272	1350.8418141058	0.2380938723	377.1385727944
a	u_3	пша	ветер	810.6548825677	1354.6363511333	0.2380938723	377.1485727944
a	u_3	пша	ветер	788.5923861373	1361.8093285057	0.2380938723	377.1585727944
a	u_3	пша	ветер	803.735402155	1402.6617577871	0.2380938723	377.1685727944
a	u_3	пша	ветер	788.3118643076	1424.5694555703	0.2380938723	377.1785727944
a	u_3	пша	ветер	805.9205956471	1465.5304797745	0.2380938723	377.1885727944
a	u_3	пша	ветер	869.9042093449	1513.9532064169	0.2380938723	377.1985727944
a	u_3	пша	ветер	923.6477147505	1436.2583109177	0.2380938723	377.2085727944
a	u_3	пша	ветер	--undefined--	--undefined--	0.2380938723	377.2185727944
a	u_3	пша	ветер	--undefined--	--undefined--	0.2380938723	377.2285727944
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.3781048083
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.3881048083
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.3981048083
a	cf	пша	ветер	754.6364485059	1457.3325234974	0.2105408624	378.4081048083
a	cf	пша	ветер	776.7469454293	1483.1808148149	0.2105408624	378.4181048083
a	cf	пша	ветер	792.8184246306	1495.970806319	0.2105408624	378.4281048083
a	cf	пша	ветер	788.5991769693	1498.9732894486	0.2105408624	378.4381048083
a	cf	пша	ветер	789.6888606207	1482.3568529432	0.2105408624	378.4481048083
a	cf	пша	ветер	809.6502721389	1496.4980686715	0.2105408624	378.4581048083
a	cf	пша	ветер	852.0034502252	1533.2820945519	0.2105408624	378.4681048083
a	cf	пша	ветер	888.1992493139	1580.3671603786	0.2105408624	378.4781048083
a	cf	пша	ветер	918.5269296177	1517.8549144244	0.2105408624	378.4881048083
a	cf	пша	ветер	932.1720247562	1408.3570334198	0.2105408624	378.4981048083
a	cf	пша	ветер	954.2123756598	1456.2978976622	0.2105408624	378.5081048083
a	cf	пша	ветер	990.8602263574	1514.0289237958	0.2105408624	378.5181048083
a	cf	пша	ветер	1018.5158889406	1587.5411235966	0.2105408624	378.5281048083
a	cf	пша	ветер	1024.5120875537	1574.234211433	0.2105408624	378.5381048083
a	cf	пша	ветер	988.2294913338	1448.8708760044	0.2105408624	378.5481048083
a	cf	пша	ветер	807.7425994602	1240.6104713038	0.2105408624	378.5581048083
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.5681048083
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.5781048083
a	cf	пша	ветер	--undefined--	--undefined--	0.2105408624	378.5881048083
a	u_1	пшдза	красивый	--undefined--	--undefined--	0.2363967578	382.1405745585
a	u_1	пшдза	красивый	--undefined--	--undefined--	0.2363967578	382.1505745585
a	u_1	пшдза	красивый	--undefined--	--undefined--	0.2363967578	382.1605745585
a	u_1	пшдза	красивый	569.5204376476	1699.9987606839	0.2363967578	382.1705745585
a	u_1	пшдза	красивый	608.280221961	1686.092740951	0.2363967578	382.1805745585
a	u_1	пшдза	красивый	679.7698694487	1686.6743740229	0.2363967578	382.1905745585
a	u_1	пшдза	красивый	745.3319237167	1671.0263546105	0.2363967578	382.2005745585
a	u_1	пшдза	красивый	779.5655759744	1681.0115976912	0.2363967578	382.2105745585
a	u_1	пшдза	красивый	818.9320885759	1680.1396856187	0.2363967578	382.2205745585
a	u_1	пшдза	красивый	849.1917856029	1671.1948884878	0.2363967578	382.2305745585
a	u_1	пшдза	красивый	872.5245232561	1658.8497869098	0.2363967578	382.2405745585
a	u_1	пшдза	красивый	887.9892167696	1646.7546054437	0.2363967578	382.2505745585
a	u_1	пшдза	красивый	893.8523068273	1641.143512292	0.2363967578	382.2605745585
a	u_1	пшдза	красивый	879.6798854966	1633.4452310313	0.2363967578	382.2705745585
a	u_1	пшдза	красивый	869.5988507054	1644.7445232772	0.2363967578	382.2805745585
a	u_1	пшдза	красивый	880.4398642459	1589.0659515561	0.2363967578	382.2905745585
a	u_1	пшдза	красивый	925.6160635516	1582.8526019676	0.2363967578	382.3005745585
a	u_1	пшдза	красивый	962.9287644213	1593.7089634683	0.2363967578	382.3105745585
a	u_1	пшдза	красивый	996.6376898949	1605.057311516	0.2363967578	382.3205745585
a	u_1	пшдза	красивый	1040.3603088518	1614.2783816983	0.2363967578	382.3305745585
a	u_1	пшдза	красивый	1064.1143039937	1578.6948058786	0.2363967578	382.3405745585
a	u_1	пшдза	красивый	1091.0598230534	1618.108703144	0.2363967578	382.3505745585
a	u_1	пшдза	красивый	--undefined--	--undefined--	0.2363967578	382.3605745585
a	u_1	пшдза	красивый	--undefined--	--undefined--	0.2363967578	382.3705745585
a	u_2	пшдза	красивый	--undefined--	--undefined--	0.2253156597	383.227778536
a	u_2	пшдза	красивый	--undefined--	--undefined--	0.2253156597	383.237778536
a	u_2	пшдза	красивый	--undefined--	--undefined--	0.2253156597	383.247778536
a	u_2	пшдза	красивый	682.8559289127	1707.8816341129	0.2253156597	383.257778536
a	u_2	пшдза	красивый	726.5554269082	1717.9270940252	0.2253156597	383.267778536
a	u_2	пшдза	красивый	770.1405742724	1731.9708528707	0.2253156597	383.277778536
a	u_2	пшдза	красивый	796.5403658135	1731.7633948055	0.2253156597	383.287778536
a	u_2	пшдза	красивый	807.7005658533	1710.5163135293	0.2253156597	383.297778536
a	u_2	пшдза	красивый	812.8117454219	1693.5965884837	0.2253156597	383.307778536
a	u_2	пшдза	красивый	823.5718084547	1690.5064641148	0.2253156597	383.317778536
a	u_2	пшдза	красивый	831.3625655436	1688.7580039311	0.2253156597	383.327778536
a	u_2	пшдза	красивый	843.9872351176	1701.649331046	0.2253156597	383.337778536
a	u_2	пшдза	красивый	862.8983083485	1698.3555539422	0.2253156597	383.347778536
a	u_2	пшдза	красивый	903.2771410605	1680.4948929826	0.2253156597	383.357778536
a	u_2	пшдза	красивый	935.1875538162	1643.4112454717	0.2253156597	383.367778536
a	u_2	пшдза	красивый	955.1271265987	1637.7669458238	0.2253156597	383.377778536
a	u_2	пшдза	красивый	985.576549176	1658.7056086796	0.2253156597	383.387778536
a	u_2	пшдза	красивый	998.948967482	1662.1051331551	0.2253156597	383.397778536
a	u_2	пшдза	красивый	999.4253256655	1636.0810777099	0.2253156597	383.407778536
a	u_2	пшдза	красивый	980.6537123254	1576.1699941358	0.2253156597	383.417778536
a	u_2	пшдза	красивый	998.9517430152	1613.6440504559	0.2253156597	383.427778536
a	u_2	пшдза	красивый	--undefined--	--undefined--	0.2253156597	383.437778536
a	u_2	пшдза	красивый	--undefined--	--undefined--	0.2253156597	383.447778536
a	u_3	пшдза	красивый	--undefined--	--undefined--	0.1994597644	384.1807529658
a	u_3	пшдза	красивый	--undefined--	--undefined--	0.1994597644	384.1907529658
a	u_3	пшдза	красивый	--undefined--	--undefined--	0.1994597644	384.2007529658
a	u_3	пшдза	красивый	624.7108799823	1788.6205349074	0.1994597644	384.2107529658
a	u_3	пшдза	красивый	636.5132589981	1778.5210030667	0.1994597644	384.2207529658
a	u_3	пшдза	красивый	679.026135449	1765.9234746259	0.1994597644	384.2307529658
a	u_3	пшдза	красивый	712.2494229539	1752.1352448003	0.1994597644	384.2407529658
a	u_3	пшдза	красивый	739.124060271	1735.8618681313	0.1994597644	384.2507529658
a	u_3	пшдза	красивый	759.3683326723	1719.6654049131	0.1994597644	384.2607529658
a	u_3	пшдза	красивый	784.7913432152	1706.6902556883	0.1994597644	384.2707529658
a	u_3	пшдза	красивый	794.1879338454	1682.0612349579	0.1994597644	384.2807529658
a	u_3	пшдза	красивый	817.2749164951	1670.8152536885	0.1994597644	384.2907529658
a	u_3	пшдза	красивый	850.0641275618	1660.7701380277	0.1994597644	384.3007529658
a	u_3	пшдза	красивый	868.3186884357	1636.8194130465	0.1994597644	384.3107529658
a	u_3	пшдза	красивый	891.1909757217	1614.0676616589	0.1994597644	384.3207529658
a	u_3	пшдза	красивый	881.9574494612	1579.553540191	0.1994597644	384.3307529658
a	u_3	пшдза	красивый	909.9293658685	1575.9265755357	0.1994597644	384.3407529658
a	u_3	пшдза	красивый	925.6362135949	1558.9645324121	0.1994597644	384.3507529658
a	u_3	пшдза	красивый	--undefined--	--undefined--	0.1994597644	384.3607529658
a	u_3	пшдза	красивый	--undefined--	--undefined--	0.1994597644	384.3707529658
a	cf	пшдза	красивый	--undefined--	--undefined--	0.184684967	385.4864756824
a	cf	пшдза	красивый	--undefined--	--undefined--	0.184684967	385.4964756824
a	cf	пшдза	красивый	--undefined--	--undefined--	0.184684967	385.5064756824
a	cf	пшдза	красивый	681.2202393272	1688.3945282014	0.184684967	385.5164756824
a	cf	пшдза	красивый	706.1772748148	1674.5184881269	0.184684967	385.5264756824
a	cf	пшдза	красивый	738.1664464196	1668.399788714	0.184684967	385.5364756824
a	cf	пшдза	красивый	769.61057059	1662.3714451286	0.184684967	385.5464756824
a	cf	пшдза	красивый	809.230774584	1680.2539799277	0.184684967	385.5564756824
a	cf	пшдза	красивый	829.0723580873	1668.8076180777	0.184684967	385.5664756824
a	cf	пшдза	красивый	827.1880148895	1611.1534541893	0.184684967	385.5764756824
a	cf	пшдза	красивый	859.7300018967	1639.9120585877	0.184684967	385.5864756824
a	cf	пшдза	красивый	875.520915147	1649.0032268627	0.184684967	385.5964756824
a	cf	пшдза	красивый	878.7259069148	1589.2027828787	0.184684967	385.6064756824
a	cf	пшдза	красивый	886.7002896664	1560.3662392463	0.184684967	385.6164756824
a	cf	пшдза	красивый	897.437911626	1574.4929443021	0.184684967	385.6264756824
a	cf	пшдза	красивый	929.0647920368	1600.2707406484	0.184684967	385.6364756824
a	cf	пшдза	красивый	958.4583134692	1606.732614025	0.184684967	385.6464756824
a	cf	пшдза	красивый	--undefined--	--undefined--	0.184684967	385.6564756824
a	cf	пшдза	красивый	--undefined--	--undefined--	0.184684967	385.6664756824
ə	u_1	пшыхь	ветер	--undefined--	--undefined--	0.0781313199	390.0231045777
ə	u_1	пшыхь	ветер	--undefined--	--undefined--	0.0781313199	390.0331045777
ə	u_1	пшыхь	ветер	--undefined--	--undefined--	0.0781313199	390.0431045777
ə	u_1	пшыхь	ветер	632.3987233079	1466.4849893973	0.0781313199	390.0531045777
ə	u_1	пшыхь	ветер	630.0641541663	1477.2739571989	0.0781313199	390.0631045777
ə	u_1	пшыхь	ветер	581.4298173128	1477.1944456148	0.0781313199	390.0731045777
ə	u_1	пшыхь	ветер	--undefined--	--undefined--	0.0781313199	390.0831045777
ə	u_1	пшыхь	ветер	--undefined--	--undefined--	0.0781313199	390.0931045777
ə	u_2	пшыхь	ветер	--undefined--	--undefined--	0.0586073057	391.2142889548
ə	u_2	пшыхь	ветер	--undefined--	--undefined--	0.0586073057	391.2242889548
ə	u_2	пшыхь	ветер	--undefined--	--undefined--	0.0586073057	391.2342889548
ə	u_2	пшыхь	ветер	651.9052391274	1607.3338572298	0.0586073057	391.2442889548
ə	u_2	пшыхь	ветер	--undefined--	--undefined--	0.0586073057	391.2542889548
ə	u_2	пшыхь	ветер	--undefined--	--undefined--	0.0586073057	391.2642889548
ə	u_3	пшыхь	ветер	--undefined--	--undefined--	0.0577056548	392.3101252737
ə	u_3	пшыхь	ветер	--undefined--	--undefined--	0.0577056548	392.3201252737
ə	u_3	пшыхь	ветер	--undefined--	--undefined--	0.0577056548	392.3301252737
ə	u_3	пшыхь	ветер	697.2698968533	1477.7978259495	0.0577056548	392.3401252737
ə	u_3	пшыхь	ветер	--undefined--	--undefined--	0.0577056548	392.3501252737
ə	u_3	пшыхь	ветер	--undefined--	--undefined--	0.0577056548	392.3601252737
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.7999040891
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.8099040891
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.8199040891
ə	cf	пшыхь	ветер	662.3618811065	1479.6247796807	0.0721659431	395.8299040891
ə	cf	пшыхь	ветер	648.150452199	1501.8366875572	0.0721659431	395.8399040891
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.8499040891
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.8599040891
ə	cf	пшыхь	ветер	--undefined--	--undefined--	0.0721659431	395.8699040891
a	u_1	пщба	четыре	--undefined--	--undefined--	0.2379261801	400.102817946
a	u_1	пщба	четыре	--undefined--	--undefined--	0.2379261801	400.112817946
a	u_1	пщба	четыре	--undefined--	--undefined--	0.2379261801	400.122817946
a	u_1	пщба	четыре	666.6484768656	1468.9535084009	0.2379261801	400.132817946
a	u_1	пщба	четыре	702.2558419345	1477.7606725325	0.2379261801	400.142817946
a	u_1	пщба	четыре	726.2124555402	1482.3317135239	0.2379261801	400.152817946
a	u_1	пщба	четыре	740.702128667	1492.0896964298	0.2379261801	400.162817946
a	u_1	пщба	четыре	753.99790528	1521.5848883186	0.2379261801	400.172817946
