Gender;Age;AgeGroup;Education;City;Country;SubjectCode;Score;GivenScore;Stimulus;Prefix;WordType;CorpusFrequency
female;14;child;school;Izhevsk;Russia;BQ;five;5;umenshit;u;standard;2010
male;15;child;school;Izhevsk;Russia;CA;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CB;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CC;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CD;five;5;umenshit;u;standard;2010
male;15;child;school;Izhevsk;Russia;CE;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CF;five;5;umenshit;u;standard;2010
male;15;child;school;Izhevsk;Russia;CG;five;5;umenshit;u;standard;2010
male;14;child;school;Izhevsk;Russia;CH;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CI;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CJ;five;5;umenshit;u;standard;2010
male;14;child;school;Izhevsk;Russia;CK;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CL;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CM;five;5;umenshit;u;standard;2010
male;14;child;school;Izhevsk;Russia;CN;five;5;umenshit;u;standard;2010
male;14;child;school;Izhevsk;Russia;CO;five;5;umenshit;u;standard;2010
male;15;child;school;Izhevsk;Russia;CP;five;5;umenshit;u;standard;2010
male;15;child;school;Izhevsk;Russia;CU;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CR;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CS;five;5;umenshit;u;standard;2010
female;15;child;school;Izhevsk;Russia;CT;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CW;five;5;umenshit;u;standard;2010
female;14;child;school;Izhevsk;Russia;CY;five;5;umenshit;u;standard;2010
female;16;child;school;Izhevsk;Russia;AA;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AB;one;1;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;AC;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;AD;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AE;one;1;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AF;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AG;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AH;one;1;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AI;one;1;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AJ;two;2;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AK;one;1;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;AL;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;AM;one;1;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;AN;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AO;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AP;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;AU;two;2;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AR;two;2;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;AS;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;AT;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;AW;three;3;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;AY;one;1;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AZ;one;1;oduktit;o;nonce;0
female;17;child;school;Izhevsk;Russia;AQ;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;BA;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;BB;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;BC;one;1;oduktit;o;nonce;0
male;16;child;school;Izhevsk;Russia;BD;one;1;oduktit;o;nonce;0
male;17;child;school;Izhevsk;Russia;BE;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BF;two;2;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BG;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;BH;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BI;two;2;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BJ;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BK;three;3;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;BL;two;2;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BM;one;1;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;BN;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BO;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;BP;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BU;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BR;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;BS;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BT;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;BW;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BY;one;1;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;BZ;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;BQ;one;1;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;CA;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CB;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CC;two;2;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CD;two;2;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;CE;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CF;two;2;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;CG;one;1;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;CH;two;2;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CI;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CJ;one;1;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;CK;one;1;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CL;two;2;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CM;one;1;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;CN;two;2;oduktit;o;nonce;0
male;14;child;school;Izhevsk;Russia;CO;two;2;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;CP;two;2;oduktit;o;nonce;0
male;15;child;school;Izhevsk;Russia;CU;two;2;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CR;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CS;two;2;oduktit;o;nonce;0
female;15;child;school;Izhevsk;Russia;CT;one;1;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CW;two;2;oduktit;o;nonce;0
female;14;child;school;Izhevsk;Russia;CY;one;1;oduktit;o;nonce;0
female;16;child;school;Izhevsk;Russia;AA;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AB;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;AC;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;AD;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AE;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AF;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AG;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AH;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AI;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AJ;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AK;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;AL;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;AM;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;AN;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AO;four;4;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AP;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;AU;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AR;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;AS;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;AT;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;AW;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;AY;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AZ;five;5;obogatit;o;standard;800
female;17;child;school;Izhevsk;Russia;AQ;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;BA;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;BB;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;BC;five;5;obogatit;o;standard;800
male;16;child;school;Izhevsk;Russia;BD;five;5;obogatit;o;standard;800
male;17;child;school;Izhevsk;Russia;BE;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BF;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BG;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;BH;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BI;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BJ;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BK;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;BL;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BM;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;BN;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BO;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;BP;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BU;one;1;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BR;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;BS;three;3;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BT;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;BW;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BY;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;BZ;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;BQ;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;CA;four;4;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CB;four;4;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CC;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CD;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;CE;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CF;four;4;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;CG;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;CH;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CI;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CJ;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;CK;four;4;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CL;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CM;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;CN;five;5;obogatit;o;standard;800
male;14;child;school;Izhevsk;Russia;CO;four;4;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;CP;five;5;obogatit;o;standard;800
male;15;child;school;Izhevsk;Russia;CU;three;3;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CR;three;3;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CS;five;5;obogatit;o;standard;800
female;15;child;school;Izhevsk;Russia;CT;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CW;five;5;obogatit;o;standard;800
female;14;child;school;Izhevsk;Russia;CY;five;5;obogatit;o;standard;800
female;16;child;school;Izhevsk;Russia;AA;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AB;one;1;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AC;one;1;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AD;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AE;one;1;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AF;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AG;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AH;two;2;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AI;one;1;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AJ;two;2;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AK;three;3;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AL;one;1;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AM;one;1;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AN;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AO;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AP;two;2;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AU;one;1;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AR;two;2;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AS;one;1;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AT;four;4;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AW;three;3;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AY;one;1;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AZ;one;1;uguzvit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AQ;one;1;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BA;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BB;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BC;one;1;uguzvit;u;nonce;0
male;16;child;school;Izhevsk;Russia;BD;one;1;uguzvit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BE;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BF;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BG;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BH;three;3;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BI;two;2;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BJ;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BK;two;2;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BL;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BM;one;1;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BN;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BO;two;2;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BP;two;2;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BU;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BR;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BS;four;4;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BT;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BW;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BY;one;1;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BZ;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BQ;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CA;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CB;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CC;three;3;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CD;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CE;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CF;two;2;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CG;one;1;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CH;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CI;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CJ;one;1;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CK;one;1;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CL;two;2;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CM;two;2;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CN;two;2;uguzvit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CO;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CP;one;1;uguzvit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CU;two;2;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CR;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CS;two;2;uguzvit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CT;one;1;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CW;three;3;uguzvit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CY;one;1;uguzvit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AA;four;4;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AB;three;3;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;AC;three;3;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;AD;five;5;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AE;three;3;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AF;four;4;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AG;five;5;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AH;four;4;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AI;five;5;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AJ;four;4;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AK;four;4;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;AL;three;3;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;AM;four;4;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;AN;three;3;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AO;three;3;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AP;four;4;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;AU;five;5;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AR;five;5;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;AS;four;4;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;AT;five;5;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;AW;four;4;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;AY;five;5;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AZ;four;4;opoxabit;o;marginal;1
female;17;child;school;Izhevsk;Russia;AQ;five;5;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;BA;four;4;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;BB;five;5;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;BC;four;4;opoxabit;o;marginal;1
male;16;child;school;Izhevsk;Russia;BD;five;5;opoxabit;o;marginal;1
male;17;child;school;Izhevsk;Russia;BE;five;5;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BF;five;5;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BG;three;3;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;BH;four;4;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BI;five;5;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BJ;four;4;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BK;four;4;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;BL;three;3;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BM;five;5;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;BN;five;5;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BO;four;4;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;BP;five;5;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BU;three;3;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BR;two;2;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;BS;four;4;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BT;five;5;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;BW;four;4;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BY;three;3;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;BZ;two;2;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;BQ;four;4;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;CA;four;4;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CB;three;3;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CC;three;3;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CD;five;5;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;CE;three;3;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CF;two;2;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;CG;five;5;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;CH;four;4;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CI;four;4;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CJ;five;5;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;CK;three;3;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CL;five;5;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CM;five;5;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;CN;five;5;opoxabit;o;marginal;1
male;14;child;school;Izhevsk;Russia;CO;four;4;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;CP;five;5;opoxabit;o;marginal;1
male;15;child;school;Izhevsk;Russia;CU;four;4;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CR;three;3;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CS;five;5;opoxabit;o;marginal;1
female;15;child;school;Izhevsk;Russia;CT;two;2;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CW;four;4;opoxabit;o;marginal;1
female;14;child;school;Izhevsk;Russia;CY;three;3;opoxabit;o;marginal;1
female;16;child;school;Izhevsk;Russia;AA;five;5;uteplit;u;standard;205
