participant_id,age,handedness,sex,question_id,answer,time_ms
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,107,Correct,1126
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,108,Wrong,1016
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,109,Wrong,1311
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,110,Wrong,2254
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,111,Wrong,1640
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,112,Wrong,2076
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,113,Wrong,1642
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,114,Wrong,2622
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,115,Wrong,1516
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,116,Wrong,1643
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,117,Wrong,2157
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,118,Wrong,2654
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,119,Wrong,1858
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,120,Wrong,1589
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,121,Wrong,1721
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,122,Wrong,2397
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,123,Wrong,3483
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,124,Wrong,2523
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,125,Wrong,2061
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,126,Wrong,3951
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,127,Wrong,1777
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,128,Wrong,2725
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,129,Wrong,1630
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,130,Correct,1210
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,131,Wrong,1850
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,132,Wrong,1547
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,133,Correct,1496
d46d5b7e6b0bc074e73ba187fee50891,29,right,male,134,Wrong,2502
d5f41e13829f23761fc1836343283ce8,50,right,male,81,Correct,2595
d5f41e13829f23761fc1836343283ce8,50,right,male,82,Correct,4316
d5f41e13829f23761fc1836343283ce8,50,right,male,83,Correct,3401
d5f41e13829f23761fc1836343283ce8,50,right,male,84,Correct,1761
d5f41e13829f23761fc1836343283ce8,50,right,male,85,Neither correct nor wrong,3014
d5f41e13829f23761fc1836343283ce8,50,right,male,86,Neither correct nor wrong,4263
d5f41e13829f23761fc1836343283ce8,50,right,male,87,Correct,2977
d5f41e13829f23761fc1836343283ce8,50,right,male,88,Correct,6220
d5f41e13829f23761fc1836343283ce8,50,right,male,89,Correct,4346
d5f41e13829f23761fc1836343283ce8,50,right,male,90,Correct,1817
d5f41e13829f23761fc1836343283ce8,50,right,male,91,Correct,2370
d5f41e13829f23761fc1836343283ce8,50,right,male,92,Neither correct nor wrong,5139
d5f41e13829f23761fc1836343283ce8,50,right,male,93,Correct,6611
d5f41e13829f23761fc1836343283ce8,50,right,male,94,Correct,3491
d5f41e13829f23761fc1836343283ce8,50,right,male,95,Correct,3009
d5f41e13829f23761fc1836343283ce8,50,right,male,96,Correct,1936
d5f41e13829f23761fc1836343283ce8,50,right,male,97,Neither correct nor wrong,4000
d5f41e13829f23761fc1836343283ce8,50,right,male,98,Neither correct nor wrong,5201
d5f41e13829f23761fc1836343283ce8,50,right,male,99,Correct,3146
d5f41e13829f23761fc1836343283ce8,50,right,male,100,Correct,2182
d5f41e13829f23761fc1836343283ce8,50,right,male,101,Correct,1956
d5f41e13829f23761fc1836343283ce8,50,right,male,102,Neither correct nor wrong,3560
d5f41e13829f23761fc1836343283ce8,50,right,male,103,Correct,4574
d5f41e13829f23761fc1836343283ce8,50,right,male,104,Correct,2939
d5f41e13829f23761fc1836343283ce8,50,right,male,105,Correct,2704
d5f41e13829f23761fc1836343283ce8,50,right,male,106,Correct,3376
d5f41e13829f23761fc1836343283ce8,50,right,male,107,Correct,1840
d5f41e13829f23761fc1836343283ce8,50,right,male,108,Wrong,2280
d5f41e13829f23761fc1836343283ce8,50,right,male,109,Wrong,1688
d5f41e13829f23761fc1836343283ce8,50,right,male,110,Wrong,2829
d5f41e13829f23761fc1836343283ce8,50,right,male,111,Wrong,2446
d5f41e13829f23761fc1836343283ce8,50,right,male,112,Wrong,1982
d5f41e13829f23761fc1836343283ce8,50,right,male,113,Wrong,2331
d5f41e13829f23761fc1836343283ce8,50,right,male,114,Wrong,2219
d5f41e13829f23761fc1836343283ce8,50,right,male,115,Wrong,2614
d5f41e13829f23761fc1836343283ce8,50,right,male,116,Wrong,3056
d5f41e13829f23761fc1836343283ce8,50,right,male,117,Wrong,2036
d5f41e13829f23761fc1836343283ce8,50,right,male,118,Wrong,2143
d5f41e13829f23761fc1836343283ce8,50,right,male,119,Wrong,2964
d5f41e13829f23761fc1836343283ce8,50,right,male,120,Wrong,3126
d5f41e13829f23761fc1836343283ce8,50,right,male,121,Wrong,2142
d5f41e13829f23761fc1836343283ce8,50,right,male,122,Wrong,2745
d5f41e13829f23761fc1836343283ce8,50,right,male,123,Wrong,2458
d5f41e13829f23761fc1836343283ce8,50,right,male,124,Wrong,4076
d5f41e13829f23761fc1836343283ce8,50,right,male,125,Wrong,3031
d5f41e13829f23761fc1836343283ce8,50,right,male,126,Wrong,1769
d5f41e13829f23761fc1836343283ce8,50,right,male,127,Wrong,2574
d5f41e13829f23761fc1836343283ce8,50,right,male,128,Wrong,5259
d5f41e13829f23761fc1836343283ce8,50,right,male,129,Correct,2640
d5f41e13829f23761fc1836343283ce8,50,right,male,130,Wrong,2125
d5f41e13829f23761fc1836343283ce8,50,right,male,131,Wrong,3723
d5f41e13829f23761fc1836343283ce8,50,right,male,132,Wrong,1750
d5f41e13829f23761fc1836343283ce8,50,right,male,133,Wrong,2666
d5f41e13829f23761fc1836343283ce8,50,right,male,134,Correct,1776
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,81,Correct,4005
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,82,Correct,2648
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,83,Correct,2100
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,84,Correct,3264
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,85,Wrong,3523
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,86,Wrong,8223
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,87,Correct,3481
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,88,Correct,3059
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,89,Correct,2680
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,90,Correct,3996
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,91,Correct,4428
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,92,Correct,4943
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,93,Correct,1823
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,94,Wrong,2302
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,95,Correct,3758
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,96,Wrong,3312
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,97,Wrong,1677
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,98,Neither correct nor wrong,5465
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,99,Correct,1889
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,100,Correct,1419
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,101,Correct,2504
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,102,Correct,3152
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,103,Correct,1884
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,104,Correct,2623
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,105,Correct,1998
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,106,Correct,2047
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,107,Correct,2127
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,108,Wrong,3391
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,109,Wrong,1430
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,110,Wrong,1286
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,111,Wrong,1426
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,112,Wrong,1425
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,113,Wrong,1907
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,114,Wrong,1772
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,115,Wrong,1190
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,116,Wrong,1832
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,117,Wrong,1360
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,118,Wrong,1574
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,119,Wrong,1291
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,120,Correct,2598
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,121,Wrong,2432
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,122,Wrong,2867
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,123,Wrong,2414
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,124,Wrong,2071
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,125,Wrong,2025
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,126,Wrong,1677
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,127,Wrong,2014
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,128,Wrong,3693
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,129,Wrong,1839
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,130,Wrong,2269
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,131,Wrong,3207
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,132,Wrong,2015
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,133,Wrong,1921
d831c6240cdb3c8854e313bc0a9f57ca,37,right,male,134,Wrong,1228
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,81,Correct,3998
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,82,Correct,3677
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,83,Correct,3497
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,84,Neither correct nor wrong,4535
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,85,Neither correct nor wrong,3610
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,86,Neither correct nor wrong,4781
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,87,Correct,1842
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,88,Correct,2064
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,89,Correct,3350
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,90,Correct,1978
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,91,Correct,1465
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,92,Correct,2029
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,93,Correct,1281
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,94,Correct,1413
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,95,Correct,1590
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,96,Neither correct nor wrong,3937
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,97,Neither correct nor wrong,2292
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,98,Neither correct nor wrong,2763
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,99,Correct,1536
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,100,Correct,1350
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,101,Correct,1276
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,102,Correct,3211
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,103,Correct,1578
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,104,Correct,1777
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,105,Correct,1535
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,106,Correct,1239
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,107,Wrong,866
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,108,Wrong,1049
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,109,Wrong,1656
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,110,Wrong,1682
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,111,Wrong,1572
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,112,Wrong,1361
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,113,Correct,1456
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,114,Wrong,1157
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,115,Wrong,1927
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,116,Wrong,1220
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,117,Wrong,1084
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,118,Wrong,1708
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,119,Wrong,3469
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,120,Wrong,1149
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,121,Wrong,1046
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,122,Wrong,2320
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,123,Wrong,2165
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,124,Wrong,3043
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,125,Wrong,2056
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,126,Wrong,2493
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,127,Wrong,1449
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,128,Wrong,1378
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,129,Wrong,2065
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,130,Wrong,1612
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,131,Wrong,1325
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,132,Wrong,2272
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,133,Correct,1206
daab98b0d0e070f3ff47c67baaad8ebe,52,left,male,134,Wrong,1771
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,81,Correct,4026
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,82,Correct,3758
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,83,Correct,2183
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,84,Correct,3706
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,85,Correct,1876
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,86,Correct,5977
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,87,Correct,1777
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,88,Correct,4084
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,89,Correct,3737
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,90,Correct,6056
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,91,Correct,3439
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,92,Correct,2525
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,93,Correct,1787
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,94,Correct,1816
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,95,Correct,2957
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,96,Correct,3224
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,97,Correct,2000
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,98,Correct,1918
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,99,Correct,1340
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,100,Correct,1155
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,101,Correct,2633
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,102,Correct,1935
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,103,Correct,2513
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,104,Wrong,2138
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,105,Correct,2461
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,106,Correct,1647
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,107,Correct,1891
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,108,Wrong,1663
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,109,Wrong,1759
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,110,Wrong,3277
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,111,Wrong,1658
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,112,Wrong,1132
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,113,Wrong,1951
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,114,Wrong,3597
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,115,Wrong,2889
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,116,Wrong,2065
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,117,Wrong,2060
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,118,Wrong,2200
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,119,Wrong,1070
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,120,Wrong,1985
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,121,Wrong,1337
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,122,Wrong,2682
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,123,Wrong,2612
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,124,Wrong,2216
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,125,Wrong,1403
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,126,Wrong,1632
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,127,Wrong,3898
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,128,Wrong,2580
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,129,Wrong,1490
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,130,Wrong,1851
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,131,Wrong,2179
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,132,Wrong,2387
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,133,Wrong,1779
ddc3e7c4ae7c8e43e0bae7f21b9e038e,27,right,male,134,Wrong,1457
e53d93839add0f8ecb8db112d5b2c956,20,left,female,81,Correct,1933
e53d93839add0f8ecb8db112d5b2c956,20,left,female,82,Neither correct nor wrong,5474
e53d93839add0f8ecb8db112d5b2c956,20,left,female,83,Correct,5797
e53d93839add0f8ecb8db112d5b2c956,20,left,female,84,Correct,5198
e53d93839add0f8ecb8db112d5b2c956,20,left,female,85,Correct,3003
e53d93839add0f8ecb8db112d5b2c956,20,left,female,86,Correct,2386
e53d93839add0f8ecb8db112d5b2c956,20,left,female,87,Correct,2745
e53d93839add0f8ecb8db112d5b2c956,20,left,female,88,Correct,1574
e53d93839add0f8ecb8db112d5b2c956,20,left,female,89,Correct,3837
e53d93839add0f8ecb8db112d5b2c956,20,left,female,90,Correct,3693
e53d93839add0f8ecb8db112d5b2c956,20,left,female,91,Neither correct nor wrong,4193
e53d93839add0f8ecb8db112d5b2c956,20,left,female,92,Correct,3511
e53d93839add0f8ecb8db112d5b2c956,20,left,female,93,Correct,2516
e53d93839add0f8ecb8db112d5b2c956,20,left,female,94,Correct,2128
e53d93839add0f8ecb8db112d5b2c956,20,left,female,95,Correct,3261
e53d93839add0f8ecb8db112d5b2c956,20,left,female,96,Correct,2267
e53d93839add0f8ecb8db112d5b2c956,20,left,female,97,Correct,3209
e53d93839add0f8ecb8db112d5b2c956,20,left,female,98,Correct,2762
e53d93839add0f8ecb8db112d5b2c956,20,left,female,99,Correct,1978
e53d93839add0f8ecb8db112d5b2c956,20,left,female,100,Correct,2767
e53d93839add0f8ecb8db112d5b2c956,20,left,female,101,Correct,1888
e53d93839add0f8ecb8db112d5b2c956,20,left,female,102,Neither correct nor wrong,5254
e53d93839add0f8ecb8db112d5b2c956,20,left,female,103,Correct,2833
e53d93839add0f8ecb8db112d5b2c956,20,left,female,104,Wrong,139
e53d93839add0f8ecb8db112d5b2c956,20,left,female,105,Correct,1853
e53d93839add0f8ecb8db112d5b2c956,20,left,female,106,Correct,3145
e53d93839add0f8ecb8db112d5b2c956,20,left,female,107,Correct,2338
e53d93839add0f8ecb8db112d5b2c956,20,left,female,108,Wrong,1781
e53d93839add0f8ecb8db112d5b2c956,20,left,female,109,Wrong,1757
e53d93839add0f8ecb8db112d5b2c956,20,left,female,110,Wrong,1316
e53d93839add0f8ecb8db112d5b2c956,20,left,female,111,Wrong,1381
e53d93839add0f8ecb8db112d5b2c956,20,left,female,112,Wrong,1649
e53d93839add0f8ecb8db112d5b2c956,20,left,female,113,Wrong,2215
e53d93839add0f8ecb8db112d5b2c956,20,left,female,114,Wrong,1225
e53d93839add0f8ecb8db112d5b2c956,20,left,female,115,Wrong,1045
e53d93839add0f8ecb8db112d5b2c956,20,left,female,116,Wrong,1498
e53d93839add0f8ecb8db112d5b2c956,20,left,female,117,Wrong,1038
e53d93839add0f8ecb8db112d5b2c956,20,left,female,118,Wrong,2175
e53d93839add0f8ecb8db112d5b2c956,20,left,female,119,Wrong,1551
e53d93839add0f8ecb8db112d5b2c956,20,left,female,120,Wrong,1951
e53d93839add0f8ecb8db112d5b2c956,20,left,female,121,Wrong,1459
e53d93839add0f8ecb8db112d5b2c956,20,left,female,122,Wrong,1636
e53d93839add0f8ecb8db112d5b2c956,20,left,female,123,Wrong,3627
e53d93839add0f8ecb8db112d5b2c956,20,left,female,124,Wrong,1650
e53d93839add0f8ecb8db112d5b2c956,20,left,female,125,Wrong,1641
e53d93839add0f8ecb8db112d5b2c956,20,left,female,126,Wrong,1607
e53d93839add0f8ecb8db112d5b2c956,20,left,female,127,Wrong,1920
e53d93839add0f8ecb8db112d5b2c956,20,left,female,128,Wrong,1775
e53d93839add0f8ecb8db112d5b2c956,20,left,female,129,Wrong,1433
e53d93839add0f8ecb8db112d5b2c956,20,left,female,130,Wrong,2248
e53d93839add0f8ecb8db112d5b2c956,20,left,female,131,Wrong,1691
e53d93839add0f8ecb8db112d5b2c956,20,left,female,132,Wrong,1947
e53d93839add0f8ecb8db112d5b2c956,20,left,female,133,Wrong,1574
e53d93839add0f8ecb8db112d5b2c956,20,left,female,134,Wrong,1399
e7a92d807d93eff93bb23ef180b907d9,51,right,male,81,Correct,2353
e7a92d807d93eff93bb23ef180b907d9,51,right,male,82,Correct,1345
e7a92d807d93eff93bb23ef180b907d9,51,right,male,83,Correct,1683
e7a92d807d93eff93bb23ef180b907d9,51,right,male,84,Correct,1150
e7a92d807d93eff93bb23ef180b907d9,51,right,male,85,Correct,1273
e7a92d807d93eff93bb23ef180b907d9,51,right,male,86,Correct,1217
e7a92d807d93eff93bb23ef180b907d9,51,right,male,87,Correct,1349
e7a92d807d93eff93bb23ef180b907d9,51,right,male,88,Correct,1338
e7a92d807d93eff93bb23ef180b907d9,51,right,male,89,Wrong,2381
e7a92d807d93eff93bb23ef180b907d9,51,right,male,90,Correct,1868
e7a92d807d93eff93bb23ef180b907d9,51,right,male,91,Correct,1231
e7a92d807d93eff93bb23ef180b907d9,51,right,male,92,Correct,1593
e7a92d807d93eff93bb23ef180b907d9,51,right,male,93,Correct,1541
e7a92d807d93eff93bb23ef180b907d9,51,right,male,94,Correct,1319
e7a92d807d93eff93bb23ef180b907d9,51,right,male,95,Correct,1452
e7a92d807d93eff93bb23ef180b907d9,51,right,male,96,Correct,1591
e7a92d807d93eff93bb23ef180b907d9,51,right,male,97,Correct,1681
e7a92d807d93eff93bb23ef180b907d9,51,right,male,98,Correct,1522
e7a92d807d93eff93bb23ef180b907d9,51,right,male,99,Correct,1686
e7a92d807d93eff93bb23ef180b907d9,51,right,male,100,Correct,1802
e7a92d807d93eff93bb23ef180b907d9,51,right,male,101,Correct,1810
e7a92d807d93eff93bb23ef180b907d9,51,right,male,102,Correct,1376
e7a92d807d93eff93bb23ef180b907d9,51,right,male,103,Correct,1442
e7a92d807d93eff93bb23ef180b907d9,51,right,male,104,Correct,2319
e7a92d807d93eff93bb23ef180b907d9,51,right,male,105,Correct,1785
e7a92d807d93eff93bb23ef180b907d9,51,right,male,106,Correct,1680
e7a92d807d93eff93bb23ef180b907d9,51,right,male,107,Correct,1074
e7a92d807d93eff93bb23ef180b907d9,51,right,male,108,Correct,1333
e7a92d807d93eff93bb23ef180b907d9,51,right,male,109,Wrong,1898
e7a92d807d93eff93bb23ef180b907d9,51,right,male,110,Wrong,1737
e7a92d807d93eff93bb23ef180b907d9,51,right,male,111,Wrong,1374
e7a92d807d93eff93bb23ef180b907d9,51,right,male,112,Wrong,1444
e7a92d807d93eff93bb23ef180b907d9,51,right,male,113,Wrong,3639
e7a92d807d93eff93bb23ef180b907d9,51,right,male,114,Wrong,2645
e7a92d807d93eff93bb23ef180b907d9,51,right,male,115,Wrong,1472
e7a92d807d93eff93bb23ef180b907d9,51,right,male,116,Wrong,1868
e7a92d807d93eff93bb23ef180b907d9,51,right,male,117,Wrong,1835
e7a92d807d93eff93bb23ef180b907d9,51,right,male,118,Wrong,1618
e7a92d807d93eff93bb23ef180b907d9,51,right,male,119,Wrong,2519
e7a92d807d93eff93bb23ef180b907d9,51,right,male,120,Wrong,1682
e7a92d807d93eff93bb23ef180b907d9,51,right,male,121,Wrong,1390
e7a92d807d93eff93bb23ef180b907d9,51,right,male,122,Wrong,2592
e7a92d807d93eff93bb23ef180b907d9,51,right,male,123,Wrong,2566
e7a92d807d93eff93bb23ef180b907d9,51,right,male,124,Wrong,2622
e7a92d807d93eff93bb23ef180b907d9,51,right,male,125,Wrong,1693
e7a92d807d93eff93bb23ef180b907d9,51,right,male,126,Correct,2921
e7a92d807d93eff93bb23ef180b907d9,51,right,male,127,Wrong,1504
e7a92d807d93eff93bb23ef180b907d9,51,right,male,128,Wrong,1490
e7a92d807d93eff93bb23ef180b907d9,51,right,male,129,Correct,1364
e7a92d807d93eff93bb23ef180b907d9,51,right,male,130,Wrong,1642
e7a92d807d93eff93bb23ef180b907d9,51,right,male,131,Wrong,2094
e7a92d807d93eff93bb23ef180b907d9,51,right,male,132,Wrong,1782
e7a92d807d93eff93bb23ef180b907d9,51,right,male,133,Correct,2468
e7a92d807d93eff93bb23ef180b907d9,51,right,male,134,Wrong,1462
eced84d70c1016fe3f5ede70be0a89c6,25,right,female,81,Correct,1923
eced84d70c1016fe3f5ede70be0a89c6,25,right,female,82,Correct,1740
eced84d70c1016fe3f5ede70be0a89c6,25,right,female,83,Correct,1830
eced84d70c1016fe3f5ede70be0a89c6,25,right,female,84,Neither correct nor wrong,2173
